season,team,offense_firstDowns,offense_firstDownsOpponent,offense_fourthDownConversions,offense_fourthDownConversionsOpponent,offense_fourthDowns,offense_fourthDownsOpponent,offense_fumblesLost,offense_fumblesLostOpponent,offense_fumblesRecovered,offense_fumblesRecoveredOpponent,offense_games,offense_interceptions,offense_interceptionsOpponent,offense_interceptionTDs,offense_interceptionTDsOpponent,offense_interceptionYards,offense_interceptionYardsOpponent,offense_kickReturns,offense_kickReturnsOpponent,offense_kickReturnTDs,offense_kickReturnTDsOpponent,offense_kickReturnYards,offense_kickReturnYardsOpponent,offense_netPassingYards,offense_netPassingYardsOpponent,offense_passAttempts,offense_passAttemptsOpponent,offense_passCompletions,offense_passCompletionsOpponent,offense_passesIntercepted,offense_passesInterceptedOpponent,offense_passingTDs,offense_passingTDsOpponent,offense_penalties,offense_penaltiesOpponent,offense_penaltyYards,offense_penaltyYardsOpponent,offense_possessionTime,offense_possessionTimeOpponent,offense_puntReturns,offense_puntReturnsOpponent,offense_puntReturnTDs,offense_puntReturnTDsOpponent,offense_puntReturnYards,offense_puntReturnYardsOpponent,offense_rushingAttempts,offense_rushingAttemptsOpponent,offense_rushingTDs,offense_rushingTDsOpponent,offense_rushingYards,offense_rushingYardsOpponent,offense_sacks,offense_sacksOpponent,offense_tacklesForLoss,offense_tacklesForLossOpponent,offense_thirdDownConversions,offense_thirdDownConversionsOpponent,offense_thirdDowns,offense_thirdDownsOpponent,offense_totalYards,offense_totalYardsOpponent,offense_turnovers,offense_turnoversOpponent,defense_firstDowns,defense_firstDownsOpponent,defense_fourthDownConversions,defense_fourthDownConversionsOpponent,defense_fourthDowns,defense_fourthDownsOpponent,defense_fumblesLost,defense_fumblesLostOpponent,defense_fumblesRecovered,defense_fumblesRecoveredOpponent,defense_games,defense_interceptions,defense_interceptionsOpponent,defense_interceptionTDs,defense_interceptionTDsOpponent,defense_interceptionYards,defense_interceptionYardsOpponent,defense_kickReturns,defense_kickReturnsOpponent,defense_kickReturnTDs,defense_kickReturnTDsOpponent,defense_kickReturnYards,defense_kickReturnYardsOpponent,defense_netPassingYards,defense_netPassingYardsOpponent,defense_passAttempts,defense_passAttemptsOpponent,defense_passCompletions,defense_passCompletionsOpponent,defense_passesIntercepted,defense_passesInterceptedOpponent,defense_passingTDs,defense_passingTDsOpponent,defense_penalties,defense_penaltiesOpponent,defense_penaltyYards,defense_penaltyYardsOpponent,defense_possessionTime,defense_possessionTimeOpponent,defense_puntReturns,defense_puntReturnsOpponent,defense_puntReturnTDs,defense_puntReturnTDsOpponent,defense_puntReturnYards,defense_puntReturnYardsOpponent,defense_rushingAttempts,defense_rushingAttemptsOpponent,defense_rushingTDs,defense_rushingTDsOpponent,defense_rushingYards,defense_rushingYardsOpponent,defense_sacks,defense_sacksOpponent,defense_tacklesForLoss,defense_tacklesForLossOpponent,defense_thirdDownConversions,defense_thirdDownConversionsOpponent,defense_thirdDowns,defense_thirdDownsOpponent,defense_totalYards,defense_totalYardsOpponent,defense_turnovers,defense_turnoversOpponent
2024,Georgia Southern,283.0,272.0,12.0,7.0,16.0,19.0,11.0,6.0,6.0,11.0,13,11.0,13.0,1.0,2.0,136.0,130.0,34.0,20.0,0.0,0.0,723.0,353.0,3091.0,3372.0,445.0,439.0,289.0,277.0,13.0,11.0,21.0,21.0,73.0,110.0,628.0,1007.0,23520.0,23280.0,14.0,14.0,0.0,0.0,95.0,65.0,439.0,444.0,24.0,23.0,1667.0,2242.0,21.0,28.0,64.0,78.0,81.0,82.0,180.0,174.0,4758.0,5614.0,22.0,19.0,283.0,272.0,12.0,7.0,16.0,19.0,11.0,6.0,6.0,11.0,13,11.0,13.0,1.0,2.0,136.0,130.0,34.0,20.0,0.0,0.0,723.0,353.0,3091.0,3372.0,445.0,439.0,289.0,277.0,13.0,11.0,21.0,21.0,73.0,110.0,628.0,1007.0,23520.0,23280.0,14.0,14.0,0.0,0.0,95.0,65.0,439.0,444.0,24.0,23.0,1667.0,2242.0,21.0,28.0,64.0,78.0,81.0,82.0,180.0,174.0,4758.0,5614.0,22.0,19.0
2024,Georgia State,248.0,265.0,10.0,13.0,27.0,18.0,6.0,8.0,8.0,6.0,12,13.0,9.0,0.0,1.0,45.0,138.0,31.0,11.0,0.0,0.0,518.0,199.0,3069.0,2500.0,449.0,322.0,271.0,204.0,9.0,13.0,21.0,22.0,61.0,79.0,589.0,695.0,21580.0,21620.0,12.0,24.0,0.0,1.0,24.0,465.0,360.0,473.0,13.0,28.0,1608.0,2541.0,18.0,22.0,48.0,71.0,57.0,69.0,160.0,155.0,4677.0,5041.0,19.0,17.0,248.0,265.0,10.0,13.0,27.0,18.0,6.0,8.0,8.0,6.0,12,13.0,9.0,0.0,1.0,45.0,138.0,31.0,11.0,0.0,0.0,518.0,199.0,3069.0,2500.0,449.0,322.0,271.0,204.0,9.0,13.0,21.0,22.0,61.0,79.0,589.0,695.0,21580.0,21620.0,12.0,24.0,0.0,1.0,24.0,465.0,360.0,473.0,13.0,28.0,1608.0,2541.0,18.0,22.0,48.0,71.0,57.0,69.0,160.0,155.0,4677.0,5041.0,19.0,17.0
2024,Georgia Tech,281.0,238.0,16.0,18.0,29.0,29.0,3.0,6.0,6.0,3.0,13,7.0,5.0,1.0,1.0,88.0,115.0,21.0,18.0,0.0,0.0,358.0,374.0,3088.0,2869.0,410.0,401.0,269.0,253.0,5.0,7.0,17.0,24.0,69.0,56.0,558.0,524.0,24148.0,22352.0,21.0,25.0,0.0,1.0,149.0,216.0,491.0,384.0,29.0,15.0,2431.0,1597.0,18.0,9.0,73.0,58.0,69.0,54.0,170.0,161.0,5519.0,4466.0,10.0,11.0,281.0,238.0,16.0,18.0,29.0,29.0,3.0,6.0,6.0,3.0,13,7.0,5.0,1.0,1.0,88.0,115.0,21.0,18.0,0.0,0.0,358.0,374.0,3088.0,2869.0,410.0,401.0,269.0,253.0,5.0,7.0,17.0,24.0,69.0,56.0,558.0,524.0,24148.0,22352.0,21.0,25.0,0.0,1.0,149.0,216.0,491.0,384.0,29.0,15.0,2431.0,1597.0,18.0,9.0,73.0,58.0,69.0,54.0,170.0,161.0,5519.0,4466.0,10.0,11.0
2024,Hawai'i,249.0,244.0,12.0,14.0,22.0,18.0,4.0,5.0,5.0,4.0,12,15.0,6.0,0.0,1.0,29.0,207.0,20.0,31.0,0.0,0.0,302.0,466.0,3218.0,2535.0,481.0,366.0,286.0,239.0,6.0,15.0,25.0,18.0,96.0,83.0,844.0,820.0,21833.0,21367.0,11.0,20.0,1.0,0.0,137.0,172.0,334.0,420.0,7.0,20.0,1188.0,2003.0,27.0,43.0,68.0,77.0,60.0,67.0,163.0,166.0,4406.0,4538.0,19.0,11.0,249.0,244.0,12.0,14.0,22.0,18.0,4.0,5.0,5.0,4.0,12,15.0,6.0,0.0,1.0,29.0,207.0,20.0,31.0,0.0,0.0,302.0,466.0,3218.0,2535.0,481.0,366.0,286.0,239.0,6.0,15.0,25.0,18.0,96.0,83.0,844.0,820.0,21833.0,21367.0,11.0,20.0,1.0,0.0,137.0,172.0,334.0,420.0,7.0,20.0,1188.0,2003.0,27.0,43.0,68.0,77.0,60.0,67.0,163.0,166.0,4406.0,4538.0,19.0,11.0
2024,Houston,181.0,214.0,11.0,11.0,29.0,16.0,10.0,7.0,7.0,10.0,12,17.0,12.0,1.0,1.0,137.0,107.0,22.0,19.0,0.0,1.0,463.0,406.0,1832.0,2266.0,280.0,331.0,182.0,199.0,12.0,17.0,9.0,18.0,66.0,54.0,623.0,507.0,21723.0,21477.0,19.0,16.0,1.0,0.0,132.0,58.0,426.0,409.0,9.0,14.0,1639.0,1641.0,21.0,30.0,67.0,90.0,43.0,58.0,155.0,159.0,3471.0,3907.0,27.0,19.0,181.0,214.0,11.0,11.0,29.0,16.0,10.0,7.0,7.0,10.0,12,17.0,12.0,1.0,1.0,137.0,107.0,22.0,19.0,0.0,1.0,463.0,406.0,1832.0,2266.0,280.0,331.0,182.0,199.0,12.0,17.0,9.0,18.0,66.0,54.0,623.0,507.0,21723.0,21477.0,19.0,16.0,1.0,0.0,132.0,58.0,426.0,409.0,9.0,14.0,1639.0,1641.0,21.0,30.0,67.0,90.0,43.0,58.0,155.0,159.0,3471.0,3907.0,27.0,19.0
2024,Illinois,265.0,275.0,8.0,11.0,17.0,25.0,8.0,8.0,8.0,8.0,13,6.0,12.0,1.0,1.0,134.0,53.0,14.0,15.0,0.0,0.0,272.0,233.0,2746.0,2922.0,353.0,444.0,213.0,262.0,12.0,6.0,22.0,19.0,68.0,72.0,522.0,661.0,22690.0,24110.0,27.0,9.0,0.0,0.0,358.0,87.0,448.0,437.0,22.0,12.0,2003.0,1945.0,30.0,31.0,54.0,82.0,72.0,80.0,158.0,179.0,4749.0,4867.0,14.0,20.0,265.0,275.0,8.0,11.0,17.0,25.0,8.0,8.0,8.0,8.0,13,6.0,12.0,1.0,1.0,134.0,53.0,14.0,15.0,0.0,0.0,272.0,233.0,2746.0,2922.0,353.0,444.0,213.0,262.0,12.0,6.0,22.0,19.0,68.0,72.0,522.0,661.0,22690.0,24110.0,27.0,9.0,0.0,0.0,358.0,87.0,448.0,437.0,22.0,12.0,2003.0,1945.0,30.0,31.0,54.0,82.0,72.0,80.0,158.0,179.0,4749.0,4867.0,14.0,20.0
2024,Indiana,306.0,192.0,13.0,10.0,22.0,32.0,3.0,9.0,9.0,3.0,13,6.0,15.0,2.0,0.0,218.0,65.0,6.0,43.0,0.0,0.0,127.0,804.0,3397.0,2289.0,361.0,397.0,246.0,248.0,15.0,6.0,33.0,11.0,62.0,76.0,571.0,584.0,23951.0,22849.0,27.0,10.0,0.0,1.0,346.0,121.0,484.0,381.0,37.0,12.0,2161.0,1043.0,35.0,21.0,95.0,59.0,68.0,55.0,144.0,168.0,5558.0,3332.0,9.0,24.0,306.0,192.0,13.0,10.0,22.0,32.0,3.0,9.0,9.0,3.0,13,6.0,15.0,2.0,0.0,218.0,65.0,6.0,43.0,0.0,0.0,127.0,804.0,3397.0,2289.0,361.0,397.0,246.0,248.0,15.0,6.0,33.0,11.0,62.0,76.0,571.0,584.0,23951.0,22849.0,27.0,10.0,0.0,1.0,346.0,121.0,484.0,381.0,37.0,12.0,2161.0,1043.0,35.0,21.0,95.0,59.0,68.0,55.0,144.0,168.0,5558.0,3332.0,9.0,24.0
2024,Iowa,217.0,230.0,3.0,7.0,7.0,13.0,4.0,8.0,8.0,4.0,13,8.0,16.0,1.0,1.0,140.0,169.0,29.0,23.0,1.0,0.0,791.0,419.0,1710.0,2640.0,260.0,419.0,163.0,260.0,16.0,8.0,10.0,20.0,41.0,74.0,388.0,581.0,22825.0,23975.0,27.0,10.0,1.0,2.0,327.0,152.0,499.0,406.0,30.0,4.0,2571.0,1499.0,29.0,17.0,64.0,66.0,69.0,63.0,168.0,174.0,4281.0,4140.0,12.0,24.0,217.0,230.0,3.0,7.0,7.0,13.0,4.0,8.0,8.0,4.0,13,8.0,16.0,1.0,1.0,140.0,169.0,29.0,23.0,1.0,0.0,791.0,419.0,1710.0,2640.0,260.0,419.0,163.0,260.0,16.0,8.0,10.0,20.0,41.0,74.0,388.0,581.0,22825.0,23975.0,27.0,10.0,1.0,2.0,327.0,152.0,499.0,406.0,30.0,4.0,2571.0,1499.0,29.0,17.0,64.0,66.0,69.0,63.0,168.0,174.0,4281.0,4140.0,12.0,24.0
2024,Iowa State,316.0,242.0,20.0,12.0,25.0,22.0,5.0,9.0,9.0,5.0,14,10.0,15.0,0.0,3.0,101.0,298.0,10.0,30.0,0.0,0.0,203.0,619.0,3580.0,2318.0,472.0,373.0,278.0,196.0,15.0,10.0,25.0,18.0,53.0,91.0,392.0,781.0,26864.0,23536.0,15.0,13.0,1.0,1.0,237.0,109.0,512.0,491.0,27.0,19.0,2248.0,2641.0,15.0,16.0,68.0,68.0,85.0,73.0,199.0,184.0,5828.0,4959.0,15.0,24.0,316.0,242.0,20.0,12.0,25.0,22.0,5.0,9.0,9.0,5.0,14,10.0,15.0,0.0,3.0,101.0,298.0,10.0,30.0,0.0,0.0,203.0,619.0,3580.0,2318.0,472.0,373.0,278.0,196.0,15.0,10.0,25.0,18.0,53.0,91.0,392.0,781.0,26864.0,23536.0,15.0,13.0,1.0,1.0,237.0,109.0,512.0,491.0,27.0,19.0,2248.0,2641.0,15.0,16.0,68.0,68.0,85.0,73.0,199.0,184.0,5828.0,4959.0,15.0,24.0
2024,Jacksonville State,318.0,304.0,13.0,12.0,24.0,27.0,8.0,12.0,11.0,8.0,14,7.0,12.0,1.0,0.0,89.0,48.0,7.0,51.0,0.0,1.0,146.0,1071.0,2666.0,3055.0,314.0,408.0,189.0,247.0,12.0,7.0,14.0,21.0,83.0,86.0,808.0,796.0,22648.0,27752.0,18.0,15.0,0.0,0.0,82.0,51.0,645.0,571.0,51.0,21.0,3545.0,2455.0,24.0,22.0,82.0,62.0,72.0,82.0,176.0,196.0,6211.0,5510.0,15.0,24.0,318.0,304.0,13.0,12.0,24.0,27.0,8.0,12.0,11.0,8.0,14,7.0,12.0,1.0,0.0,89.0,48.0,7.0,51.0,0.0,1.0,146.0,1071.0,2666.0,3055.0,314.0,408.0,189.0,247.0,12.0,7.0,14.0,21.0,83.0,86.0,808.0,796.0,22648.0,27752.0,18.0,15.0,0.0,0.0,82.0,51.0,645.0,571.0,51.0,21.0,3545.0,2455.0,24.0,22.0,82.0,62.0,72.0,82.0,176.0,196.0,6211.0,5510.0,15.0,24.0
2024,James Madison,270.0,227.0,12.0,17.0,30.0,33.0,5.0,12.0,14.0,5.0,13,4.0,17.0,4.0,1.0,265.0,34.0,21.0,23.0,1.0,0.0,518.0,522.0,2807.0,2683.0,381.0,429.0,231.0,234.0,17.0,4.0,28.0,16.0,91.0,68.0,712.0,587.0,24808.0,21992.0,23.0,20.0,1.0,2.0,205.0,187.0,519.0,429.0,20.0,13.0,2516.0,1501.0,41.0,33.0,92.0,73.0,75.0,61.0,185.0,187.0,5323.0,4184.0,9.0,29.0,270.0,227.0,12.0,17.0,30.0,33.0,5.0,12.0,14.0,5.0,13,4.0,17.0,4.0,1.0,265.0,34.0,21.0,23.0,1.0,0.0,518.0,522.0,2807.0,2683.0,381.0,429.0,231.0,234.0,17.0,4.0,28.0,16.0,91.0,68.0,712.0,587.0,24808.0,21992.0,23.0,20.0,1.0,2.0,205.0,187.0,519.0,429.0,20.0,13.0,2516.0,1501.0,41.0,33.0,92.0,73.0,75.0,61.0,185.0,187.0,5323.0,4184.0,9.0,29.0
2024,Kansas,258.0,255.0,10.0,11.0,15.0,19.0,5.0,5.0,5.0,5.0,12,12.0,12.0,2.0,1.0,120.0,193.0,27.0,14.0,0.0,0.0,445.0,305.0,2505.0,2869.0,306.0,360.0,176.0,227.0,12.0,12.0,15.0,25.0,54.0,54.0,461.0,489.0,22253.0,20947.0,8.0,12.0,0.0,1.0,55.0,178.0,453.0,404.0,29.0,10.0,2552.0,1855.0,27.0,10.0,69.0,46.0,75.0,67.0,148.0,152.0,5057.0,4724.0,17.0,17.0,258.0,255.0,10.0,11.0,15.0,19.0,5.0,5.0,5.0,5.0,12,12.0,12.0,2.0,1.0,120.0,193.0,27.0,14.0,0.0,0.0,445.0,305.0,2505.0,2869.0,306.0,360.0,176.0,227.0,12.0,12.0,15.0,25.0,54.0,54.0,461.0,489.0,22253.0,20947.0,8.0,12.0,0.0,1.0,55.0,178.0,453.0,404.0,29.0,10.0,2552.0,1855.0,27.0,10.0,69.0,46.0,75.0,67.0,148.0,152.0,5057.0,4724.0,17.0,17.0
2024,Kansas State,263.0,243.0,15.0,9.0,26.0,29.0,6.0,4.0,5.0,8.0,13,10.0,10.0,1.0,0.0,162.0,122.0,28.0,22.0,0.0,0.0,552.0,482.0,2748.0,2921.0,381.0,416.0,222.0,244.0,10.0,10.0,25.0,20.0,70.0,59.0,584.0,459.0,22736.0,24056.0,15.0,13.0,2.0,1.0,158.0,219.0,451.0,431.0,21.0,15.0,2821.0,1554.0,35.0,13.0,84.0,50.0,70.0,68.0,170.0,180.0,5569.0,4475.0,16.0,14.0,263.0,243.0,15.0,9.0,26.0,29.0,6.0,4.0,5.0,8.0,13,10.0,10.0,1.0,0.0,162.0,122.0,28.0,22.0,0.0,0.0,552.0,482.0,2748.0,2921.0,381.0,416.0,222.0,244.0,10.0,10.0,25.0,20.0,70.0,59.0,584.0,459.0,22736.0,24056.0,15.0,13.0,2.0,1.0,158.0,219.0,451.0,431.0,21.0,15.0,2821.0,1554.0,35.0,13.0,84.0,50.0,70.0,68.0,170.0,180.0,5569.0,4475.0,16.0,14.0
2024,Kennesaw State,164.0,254.0,7.0,13.0,18.0,22.0,4.0,8.0,8.0,4.0,12,14.0,4.0,1.0,2.0,55.0,137.0,41.0,23.0,2.0,0.0,989.0,519.0,1635.0,2844.0,297.0,361.0,156.0,244.0,4.0,14.0,6.0,21.0,67.0,64.0,556.0,605.0,21128.0,22072.0,15.0,32.0,0.0,1.0,107.0,357.0,449.0,448.0,13.0,25.0,1386.0,2134.0,22.0,18.0,58.0,69.0,66.0,67.0,187.0,165.0,3021.0,4978.0,18.0,12.0,164.0,254.0,7.0,13.0,18.0,22.0,4.0,8.0,8.0,4.0,12,14.0,4.0,1.0,2.0,55.0,137.0,41.0,23.0,2.0,0.0,989.0,519.0,1635.0,2844.0,297.0,361.0,156.0,244.0,4.0,14.0,6.0,21.0,67.0,64.0,556.0,605.0,21128.0,22072.0,15.0,32.0,0.0,1.0,107.0,357.0,449.0,448.0,13.0,25.0,1386.0,2134.0,22.0,18.0,58.0,69.0,66.0,67.0,187.0,165.0,3021.0,4978.0,18.0,12.0
2024,Kent State,155.0,317.0,8.0,8.0,21.0,16.0,7.0,7.0,7.0,7.0,12,13.0,4.0,0.0,0.0,73.0,76.0,33.0,15.0,0.0,1.0,613.0,376.0,1865.0,3010.0,294.0,345.0,139.0,225.0,4.0,13.0,18.0,27.0,58.0,72.0,428.0,680.0,19345.0,23855.0,4.0,26.0,0.0,2.0,45.0,420.0,388.0,537.0,3.0,36.0,930.0,3182.0,18.0,43.0,56.0,97.0,29.0,78.0,156.0,163.0,2795.0,6192.0,20.0,11.0,155.0,317.0,8.0,8.0,21.0,16.0,7.0,7.0,7.0,7.0,12,13.0,4.0,0.0,0.0,73.0,76.0,33.0,15.0,0.0,1.0,613.0,376.0,1865.0,3010.0,294.0,345.0,139.0,225.0,4.0,13.0,18.0,27.0,58.0,72.0,428.0,680.0,19345.0,23855.0,4.0,26.0,0.0,2.0,45.0,420.0,388.0,537.0,3.0,36.0,930.0,3182.0,18.0,43.0,56.0,97.0,29.0,78.0,156.0,163.0,2795.0,6192.0,20.0,11.0
2024,Kentucky,233.0,215.0,11.0,6.0,25.0,9.0,6.0,6.0,6.0,6.0,12,17.0,10.0,1.0,2.0,99.0,268.0,31.0,16.0,1.0,0.0,613.0,285.0,2218.0,2197.0,312.0,280.0,167.0,178.0,10.0,17.0,15.0,9.0,75.0,81.0,625.0,662.0,21271.0,20433.0,16.0,11.0,0.0,0.0,130.0,40.0,440.0,428.0,11.0,20.0,1757.0,1955.0,22.0,35.0,67.0,71.0,48.0,56.0,142.0,142.0,3975.0,4152.0,23.0,16.0,233.0,215.0,11.0,6.0,25.0,9.0,6.0,6.0,6.0,6.0,12,17.0,10.0,1.0,2.0,99.0,268.0,31.0,16.0,1.0,0.0,613.0,285.0,2218.0,2197.0,312.0,280.0,167.0,178.0,10.0,17.0,15.0,9.0,75.0,81.0,625.0,662.0,21271.0,20433.0,16.0,11.0,0.0,0.0,130.0,40.0,440.0,428.0,11.0,20.0,1757.0,1955.0,22.0,35.0,67.0,71.0,48.0,56.0,142.0,142.0,3975.0,4152.0,23.0,16.0
2024,Liberty,276.0,225.0,12.0,14.0,21.0,25.0,11.0,7.0,8.0,11.0,12,7.0,8.0,0.0,1.0,85.0,94.0,35.0,21.0,0.0,0.0,669.0,423.0,2014.0,2356.0,289.0,323.0,157.0,190.0,8.0,7.0,16.0,11.0,82.0,75.0,793.0,639.0,22051.0,21149.0,14.0,9.0,0.0,0.0,148.0,86.0,537.0,460.0,28.0,21.0,3022.0,1860.0,20.0,21.0,65.0,56.0,68.0,60.0,158.0,164.0,5036.0,4216.0,18.0,15.0,276.0,225.0,12.0,14.0,21.0,25.0,11.0,7.0,8.0,11.0,12,7.0,8.0,0.0,1.0,85.0,94.0,35.0,21.0,0.0,0.0,669.0,423.0,2014.0,2356.0,289.0,323.0,157.0,190.0,8.0,7.0,16.0,11.0,82.0,75.0,793.0,639.0,22051.0,21149.0,14.0,9.0,0.0,0.0,148.0,86.0,537.0,460.0,28.0,21.0,3022.0,1860.0,20.0,21.0,65.0,56.0,68.0,60.0,158.0,164.0,5036.0,4216.0,18.0,15.0
2024,Louisiana,289.0,281.0,16.0,15.0,26.0,20.0,2.0,5.0,5.0,2.0,14,9.0,16.0,1.0,1.0,122.0,57.0,32.0,41.0,1.0,1.0,853.0,783.0,3482.0,2719.0,411.0,429.0,269.0,273.0,16.0,9.0,22.0,19.0,82.0,75.0,683.0,647.0,26291.0,24109.0,18.0,5.0,0.0,0.0,115.0,29.0,476.0,476.0,26.0,20.0,2338.0,2169.0,23.0,18.0,60.0,55.0,73.0,80.0,175.0,179.0,5820.0,4888.0,11.0,21.0,289.0,281.0,16.0,15.0,26.0,20.0,2.0,5.0,5.0,2.0,14,9.0,16.0,1.0,1.0,122.0,57.0,32.0,41.0,1.0,1.0,853.0,783.0,3482.0,2719.0,411.0,429.0,269.0,273.0,16.0,9.0,22.0,19.0,82.0,75.0,683.0,647.0,26291.0,24109.0,18.0,5.0,0.0,0.0,115.0,29.0,476.0,476.0,26.0,20.0,2338.0,2169.0,23.0,18.0,60.0,55.0,73.0,80.0,175.0,179.0,5820.0,4888.0,11.0,21.0
2024,Louisiana Tech,234.0,230.0,8.0,10.0,26.0,24.0,13.0,12.0,12.0,13.0,13,8.0,5.0,0.0,2.0,60.0,146.0,27.0,4.0,0.0,0.0,641.0,58.0,2911.0,2247.0,415.0,366.0,258.0,204.0,5.0,8.0,18.0,11.0,69.0,63.0,657.0,544.0,24260.0,22540.0,33.0,16.0,0.0,0.0,427.0,76.0,480.0,487.0,14.0,21.0,1460.0,1774.0,21.0,41.0,69.0,84.0,78.0,61.0,199.0,180.0,4371.0,4021.0,21.0,17.0,234.0,230.0,8.0,10.0,26.0,24.0,13.0,12.0,12.0,13.0,13,8.0,5.0,0.0,2.0,60.0,146.0,27.0,4.0,0.0,0.0,641.0,58.0,2911.0,2247.0,415.0,366.0,258.0,204.0,5.0,8.0,18.0,11.0,69.0,63.0,657.0,544.0,24260.0,22540.0,33.0,16.0,0.0,0.0,427.0,76.0,480.0,487.0,14.0,21.0,1460.0,1774.0,21.0,41.0,69.0,84.0,78.0,61.0,199.0,180.0,4371.0,4021.0,21.0,17.0
2024,Louisville,276.0,250.0,9.0,21.0,22.0,32.0,4.0,7.0,7.0,5.0,13,6.0,10.0,1.0,0.0,83.0,56.0,32.0,27.0,1.0,0.0,648.0,479.0,3433.0,3070.0,427.0,422.0,271.0,263.0,10.0,6.0,26.0,24.0,81.0,61.0,642.0,576.0,23271.0,23529.0,32.0,11.0,0.0,0.0,194.0,58.0,422.0,459.0,28.0,15.0,2452.0,1729.0,34.0,15.0,86.0,56.0,62.0,67.0,155.0,188.0,5885.0,4799.0,10.0,17.0,276.0,250.0,9.0,21.0,22.0,32.0,4.0,7.0,7.0,5.0,13,6.0,10.0,1.0,0.0,83.0,56.0,32.0,27.0,1.0,0.0,648.0,479.0,3433.0,3070.0,427.0,422.0,271.0,263.0,10.0,6.0,26.0,24.0,81.0,61.0,642.0,576.0,23271.0,23529.0,32.0,11.0,0.0,0.0,194.0,58.0,422.0,459.0,28.0,15.0,2452.0,1729.0,34.0,15.0,86.0,56.0,62.0,67.0,155.0,188.0,5885.0,4799.0,10.0,17.0
2024,LSU,307.0,242.0,12.0,8.0,24.0,24.0,5.0,8.0,8.0,5.0,13,12.0,6.0,1.0,0.0,60.0,100.0,29.0,8.0,2.0,0.0,802.0,179.0,4084.0,2913.0,533.0,378.0,343.0,231.0,6.0,12.0,29.0,11.0,82.0,92.0,641.0,832.0,25010.0,21790.0,14.0,10.0,0.0,0.0,66.0,75.0,370.0,424.0,15.0,26.0,1520.0,1827.0,34.0,16.0,69.0,48.0,93.0,66.0,187.0,163.0,5604.0,4740.0,17.0,14.0,307.0,242.0,12.0,8.0,24.0,24.0,5.0,8.0,8.0,5.0,13,12.0,6.0,1.0,0.0,60.0,100.0,29.0,8.0,2.0,0.0,802.0,179.0,4084.0,2913.0,533.0,378.0,343.0,231.0,6.0,12.0,29.0,11.0,82.0,92.0,641.0,832.0,25010.0,21790.0,14.0,10.0,0.0,0.0,66.0,75.0,370.0,424.0,15.0,26.0,1520.0,1827.0,34.0,16.0,69.0,48.0,93.0,66.0,187.0,163.0,5604.0,4740.0,17.0,14.0
2024,Marshall,258.0,257.0,10.0,24.0,17.0,39.0,5.0,6.0,6.0,7.0,13,4.0,13.0,2.0,0.0,55.0,13.0,33.0,16.0,0.0,0.0,832.0,304.0,2354.0,2584.0,333.0,381.0,194.0,219.0,13.0,4.0,27.0,15.0,70.0,91.0,553.0,798.0,22355.0,24445.0,18.0,12.0,0.0,1.0,139.0,158.0,505.0,525.0,21.0,21.0,2633.0,2328.0,34.0,17.0,86.0,52.0,68.0,59.0,170.0,187.0,4987.0,4912.0,9.0,19.0,258.0,257.0,10.0,24.0,17.0,39.0,5.0,6.0,6.0,7.0,13,4.0,13.0,2.0,0.0,55.0,13.0,33.0,16.0,0.0,0.0,832.0,304.0,2354.0,2584.0,333.0,381.0,194.0,219.0,13.0,4.0,27.0,15.0,70.0,91.0,553.0,798.0,22355.0,24445.0,18.0,12.0,0.0,1.0,139.0,158.0,505.0,525.0,21.0,21.0,2633.0,2328.0,34.0,17.0,86.0,52.0,68.0,59.0,170.0,187.0,4987.0,4912.0,9.0,19.0
2024,Maryland,258.0,252.0,14.0,12.0,31.0,18.0,6.0,7.0,7.0,6.0,12,14.0,10.0,0.0,1.0,133.0,197.0,15.0,20.0,0.0,0.0,239.0,467.0,3308.0,2896.0,493.0,385.0,315.0,240.0,10.0,14.0,21.0,22.0,77.0,72.0,703.0,633.0,21664.0,21534.0,12.0,17.0,0.0,0.0,98.0,118.0,370.0,424.0,15.0,19.0,1327.0,1660.0,14.0,26.0,68.0,68.0,72.0,67.0,180.0,168.0,4635.0,4556.0,20.0,17.0,258.0,252.0,14.0,12.0,31.0,18.0,6.0,7.0,7.0,6.0,12,14.0,10.0,0.0,1.0,133.0,197.0,15.0,20.0,0.0,0.0,239.0,467.0,3308.0,2896.0,493.0,385.0,315.0,240.0,10.0,14.0,21.0,22.0,77.0,72.0,703.0,633.0,21664.0,21534.0,12.0,17.0,0.0,0.0,98.0,118.0,370.0,424.0,15.0,19.0,1327.0,1660.0,14.0,26.0,68.0,68.0,72.0,67.0,180.0,168.0,4635.0,4556.0,20.0,17.0
