Source_File,Name,Link,Height,Weight,Dash40,Shuttle20,Vertical,Position,SPARQ,Power_Throw
6,Devin White,https://www.espn.com/college-sports/football/recruiting/player/_/id/190613/devin-white,73,260,4.57,4.36,34,at,122.19,39
6,Tristen Wallace,https://www.espn.com/college-sports/football/recruiting/player/_/id/186974/tristen-wallace,75,228,4.71,4.2,31.3,at,108.66,39.5
6,Darion Anderson,https://www.espn.com/college-sports/football/recruiting/player/_/id/202509/darion-anderson,72,170,4.88,4.41,32.4,at,70.65,33
6,Sewo Olonilua,https://www.espn.com/college-sports/football/recruiting/player/_/id/195440/sewo-olonilua,75,219,4.75,4.23,36.3,at,114.51,41
6,D'Eriq King,https://www.espn.com/college-sports/football/recruiting/player/_/id/193746/deriq-king,69,162,4.69,4.38,30.3,at,66.84,27.5
6,Melquise Stovall,https://www.espn.com/college-sports/football/recruiting/player/_/id/185886/melquise-stovall,68,179,4.57,4.15,38.6,at,110.22,36
6,Aaron Robinson,https://www.espn.com/college-sports/football/recruiting/player/_/id/194836/aaron-robinson,73,175,4.63,4.22,35.5,at,94.17,34
6,Demetric Felton,https://www.espn.com/college-sports/football/recruiting/player/_/id/207847/demetric-felton,69,178,4.62,4.03,36.1,at,109.56,36
6,Tre Jackson,https://www.espn.com/college-sports/football/recruiting/player/_/id/187036/tre-jackson,70,172,4.49,4.12,40.8,at,115.59,35
6,Jahsen Wint,https://www.espn.com/college-sports/football/recruiting/player/_/id/211066/jahsen-wint,71,180,NA,4.3,34.3,at,NA,28.5
6,Zion Echols,https://www.espn.com/college-sports/football/recruiting/player/_/id/194746/zion-echols,68,175,4.82,4.39,30.6,at,76.14,34
6,Christian Wallace,https://www.espn.com/college-sports/football/recruiting/player/_/id/198959/christian-wallace,75,211,4.78,4.47,32.3,at,83.31,33
6,Chazz Surratt,https://www.espn.com/college-sports/football/recruiting/player/_/id/189516/chazz-surratt,75,197,NA,NA,NA,at,NA,33.5
6,Greg Eisworth,https://www.espn.com/college-sports/football/recruiting/player/_/id/208460/greg-eisworth,72,178,NA,4.2,33.6,at,NA,35.5
6,Tyrell Alexander,https://www.espn.com/college-sports/football/recruiting/player/_/id/205516/tyrell-alexander,74,170,4.68,4.38,33,at,71.25,29
6,Kierre Hawkins,https://www.espn.com/college-sports/football/recruiting/player/_/id/203248/kierre-hawkins,76,222,NA,4.9,26.8,at,NA,31
6,Dylan Thomas,https://www.espn.com/college-sports/football/recruiting/player/_/id/190645/dylan-thomas,73,185,4.6,4.31,31.2,at,87.69,35
6,Julian Love,https://www.espn.com/college-sports/football/recruiting/player/_/id/197959/julian-love,71,175,4.71,4.44,31.1,at,77.19,34
6,Tyrek Tisdale,https://www.espn.com/college-sports/football/recruiting/player/_/id/195412/tyrek-tisdale,73,201,4.6,4.57,36.2,at,97.44,38
6,Lil'Jordan Humphrey,https://www.espn.com/college-sports/football/recruiting/player/_/id/206187/liljordan-humphrey,76,192,NA,4.16,28.4,at,78.63,31.5
6,Phillip Patterson,https://www.espn.com/college-sports/football/recruiting/player/_/id/206317/phillip-patterson,74,178,4.53,4.24,32.8,at,89.16,30
6,Donovan Duvernay,https://www.espn.com/college-sports/football/recruiting/player/_/id/203992/donovan-duvernay,69,177,NA,NA,27.4,at,NA,32
6,Jalen Elliott,https://www.espn.com/college-sports/football/recruiting/player/_/id/206081/jalen-elliott,73,181,NA,4.36,32.5,at,NA,36
6,Jay Jay Jones,https://www.espn.com/college-sports/football/recruiting/player/_/id/208403/jay-jay-jones,73,174,4.74,4.19,31,at,89.67,36
6,Jeremy Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/185270/jeremy-smith,74,179,NA,4.2,26.1,at,NA,32
6,Davir Hamilton,https://www.espn.com/college-sports/football/recruiting/player/_/id/194756/davir-hamilton,75,202,NA,4.25,36.5,at,NA,29
6,Brenton Nelson,https://www.espn.com/college-sports/football/recruiting/player/_/id/190608/brenton-nelson,71,170,4.7,4.28,33.6,at,79.44,30.5
6,Asim Rose Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/200598/asim-rose-jr,74,190,4.88,4.88,26.7,at,56.04,32
6,Demetric Vance,https://www.espn.com/college-sports/football/recruiting/player/_/id/206447/demetric-vance,74,195,4.72,4.53,32.7,at,82.74,34
6,TaDarryl Marshall,https://www.espn.com/college-sports/football/recruiting/player/_/id/190731/tadarryl-marshall,72,172,4.81,4.3,30.5,at,69.99,29
6,Zachary Hall,https://www.espn.com/college-sports/football/recruiting/player/_/id/198838/zachary-hall,71,175,4.6,4.43,35.5,at,89.82,35
6,Avery McCall,https://www.espn.com/college-sports/football/recruiting/player/_/id/177277/avery-mccall,72,200,4.77,4.21,33,at,86.64,30.5
6,Benaiah Franklin,https://www.espn.com/college-sports/football/recruiting/player/_/id/202569/benaiah-franklin,72,200,4.89,4.43,27.4,at,65.97,30.5
6,Myles Bryant,https://www.espn.com/college-sports/football/recruiting/player/_/id/193741/myles-bryant,68,168,4.69,4.16,30.2,at,NA,35
6,Ca'Ron Baham,https://www.espn.com/college-sports/football/recruiting/player/_/id/195377/caron-baham,72,185,4.61,4.38,33.9,at,82.26,30
6,Jalen Camp,https://www.espn.com/college-sports/football/recruiting/player/_/id/210046/jalen-camp,73,201,4.81,4.55,36,at,85.68,34
6,Demari Simpkins,https://www.espn.com/college-sports/football/recruiting/player/_/id/199935/demari-simpkins,70,171,4.8,4.94,27.3,at,46.74,28
6,Edward Vander,https://www.espn.com/college-sports/football/recruiting/player/_/id/194748/edward-vander,72,206,4.67,4.32,33.2,at,89.76,36
6,Julian Blackmon,https://www.espn.com/college-sports/football/recruiting/player/_/id/213825/julian-blackmon,72,167,4.52,4.25,31.3,at,97.65,37
6,Logan Gamble,https://www.espn.com/college-sports/football/recruiting/player/_/id/208019/logan-gamble,78,184,NA,4.7,26.4,at,NA,34
6,Hamilcar Rashed Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/209279/hamilcar-rashed-jr,74,206,4.85,4.69,30.3,at,76.11,36
6,Kamari Pleasant,https://www.espn.com/college-sports/football/recruiting/player/_/id/189297/kamari-pleasant,73,185,4.89,5,26.8,at,54.84,32
6,Devin Harper,https://www.espn.com/college-sports/football/recruiting/player/_/id/210116/devin-harper,73,207,4.64,4.64,30.9,at,77.07,31
6,Jacob Morgenstern,https://www.espn.com/college-sports/football/recruiting/player/_/id/198245/jacob-morgenstern,75,210,4.68,4.37,29,at,86.01,35
6,Garrett Rigby,https://www.espn.com/college-sports/football/recruiting/player/_/id/199105/garrett-rigby,71,181,4.67,4.29,31.6,at,82.26,32
6,Isaiah Harris,https://www.espn.com/college-sports/football/recruiting/player/_/id/209200/isaiah-harris,69,169,NA,4.18,33.1,at,NA,29.5
6,Shemiah Unutoa-Whitson,https://www.espn.com/college-sports/football/recruiting/player/_/id/209301/shemiah-unutoa-whitson,75,230,4.69,NA,26.8,at,NA,NA
6,Derrion Rakestraw,https://www.espn.com/college-sports/football/recruiting/player/_/id/209980/derrion-rakestraw,73,174,NA,NA,NA,at,NA,30
6,Cameron Dantzler,https://www.espn.com/college-sports/football/recruiting/player/_/id/197177/cameron-dantzler,74,165,4.62,4.38,33.1,at,80.97,32.5
6,Alema Pilimai,https://www.espn.com/college-sports/football/recruiting/player/_/id/208374/alema-pilimai,76,198,4.84,4.19,34.2,at,93.36,35
7,Dylan Moses,https://www.espn.com/college-sports/football/recruiting/player/_/id/182265/dylan-moses,74,235,4.56,4.09,37.1,at,132.48,39
7,Markquese Bell,https://www.espn.com/college-sports/football/recruiting/player/_/id/211263/markquese-bell,75,194,4.71,4.46,34.9,at,97.44,39
7,Greg Johnson,https://www.espn.com/college-sports/football/recruiting/player/_/id/203934/greg-johnson,70,183,4.62,4.14,37.2,at,113.55,39
7,Jordan Anthony,https://www.espn.com/college-sports/football/recruiting/player/_/id/205096/jordan-anthony,73,226,4.73,4.3,35.8,at,113.67,41
7,Christopher Henderson,https://www.espn.com/college-sports/football/recruiting/player/_/id/211264/christopher-henderson,73,179,4.35,3.92,36.7,at,119.79,37
7,Roshauud Paul,https://www.espn.com/college-sports/football/recruiting/player/_/id/209378/roshauud-paul,72,170,4.78,4.28,35.9,at,81.42,33.5
7,Jaylon Redd,https://www.espn.com/college-sports/football/recruiting/player/_/id/207004/jaylon-redd,68,168,4.55,4.14,36.6,at,106.23,36
7,Isaiah Pola-Mao,https://www.espn.com/college-sports/football/recruiting/player/_/id/211008/isaiah-pola-mao,76,196,4.54,4.26,36.3,at,115.41,40
7,Brendon White,https://www.espn.com/college-sports/football/recruiting/player/_/id/208199/brendon-white,74,200,4.54,4.09,34.9,at,119.07,39.5
7,LaTrell Bumphus,https://www.espn.com/college-sports/football/recruiting/player/_/id/218388/latrell-bumphus,76,230,4.96,4.6,30.2,at,85.65,39
7,Juwan Burgess,https://www.espn.com/college-sports/football/recruiting/player/_/id/203577/juwan-burgess,72,185,NA,4.49,28,at,NA,35
7,Bruce Judson,https://www.espn.com/college-sports/football/recruiting/player/_/id/203323/bruce-judson,69,202,4.73,4.4,30.6,at,86.19,35
7,Kadarius Toney,https://www.espn.com/college-sports/football/recruiting/player/_/id/218360/kadarius-toney,72,177,4.69,4.43,41.4,at,109.44,40
7,Shawn Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/189116/shawn-smith,71,161,4.61,4.21,33,at,86.37,32.5
7,Kenedy Snell,https://www.espn.com/college-sports/football/recruiting/player/_/id/209732/kenedy-snell,66,163,4.66,4.27,33.1,at,78.18,29
7,Tyler Hamilton,https://www.espn.com/college-sports/football/recruiting/player/_/id/204994/tyler-hamilton,69,168,4.76,4.44,39,at,82.05,31
7,Koilan Jackson,https://www.espn.com/college-sports/football/recruiting/player/_/id/220727/koilan-jackson,75,200,4.65,4.33,32.9,at,109.38,41
7,Braylon Sanders,https://www.espn.com/college-sports/football/recruiting/player/_/id/207975/braylon-sanders,72,172,4.64,4.3,33.3,at,87.72,33
7,Devion Warren,https://www.espn.com/college-sports/football/recruiting/player/_/id/218337/devion-warren,71,162,4.53,3.87,34.1,at,106.53,32
7,Kalil Pimpleton,https://www.espn.com/college-sports/football/recruiting/player/_/id/222461/kalil-pimpleton,67,158,4.56,4.4,35.6,at,80.58,29
7,Devodrick Johnson,https://www.espn.com/college-sports/football/recruiting/player/_/id/209481/devodrick-johnson,73,205,4.79,4.5,32.9,at,90.93,37.5
7,Tim Barrow,https://www.espn.com/college-sports/football/recruiting/player/_/id/218915/tim-barrow,71,168,4.78,4.3,32.4,at,83.58,35
7,Jamar Richardson,https://www.espn.com/college-sports/football/recruiting/player/_/id/220522/jamar-richardson,72,167,4.47,4.18,37.8,at,107.52,34.5
7,Kamren Curl,https://www.espn.com/college-sports/football/recruiting/player/_/id/209765/kamren-curl,74,176,4.56,4.15,36.3,at,100.23,32
7,Jarrod Barnes,https://www.espn.com/college-sports/football/recruiting/player/_/id/209829/jarrod-barnes,71,167,4.86,4.67,35.1,at,72.45,34
7,Darrian Felix,https://www.espn.com/college-sports/football/recruiting/player/_/id/204871/darrian-felix,71,189,4.48,3.96,44,at,139.38,38
7,Jontre Kirklin,https://www.espn.com/college-sports/football/recruiting/player/_/id/210432/jontre-kirklin,72,170,4.63,4.35,42.2,at,93.87,32
7,LaPerion Perry,https://www.espn.com/college-sports/football/recruiting/player/_/id/218339/laperion-perry,66,150,4.49,4.35,36.5,at,86.55,30
7,Malik Cunningham,https://www.espn.com/college-sports/football/recruiting/player/_/id/217092/malik-cunningham,72,187,4.87,4.24,29.7,at,72.07,29
7,Thabo Mwaniki,https://www.espn.com/college-sports/football/recruiting/player/_/id/220286/thabo-mwaniki,70,174,4.73,4.43,42.1,at,104.91,38.5
7,Marquis Waters,https://www.espn.com/college-sports/football/recruiting/player/_/id/219237/marquis-waters,72,192,4.48,4.33,31.6,at,88.23,30
7,Tevin Bush,https://www.espn.com/college-sports/football/recruiting/player/_/id/208130/tevin-bush,66,155,4.56,4.4,31,at,77.01,31
7,Noah Gray,https://www.espn.com/college-sports/football/recruiting/player/_/id/221823/noah-gray,77,224,4.81,4.64,28.9,at,93.24,41
7,Jairus Grissom,https://www.espn.com/college-sports/football/recruiting/player/_/id/212979/jairus-grissom,74,204,4.79,4.43,32,at,84.12,34
7,Sean Savoy,https://www.espn.com/college-sports/football/recruiting/player/_/id/221814/sean-savoy,69,174,4.62,4.15,31.9,at,101.55,38
7,Jordan Genmark-Heath,https://www.espn.com/college-sports/football/recruiting/player/_/id/208535/jordan-genmark-heath,74,205,4.65,4.35,33.7,at,107.07,41
7,Drew McQuarrie,https://www.espn.com/college-sports/football/recruiting/player/_/id/222258/drew-mcquarrie,78,215,5.12,4.66,27.3,at,57.75,30.5
7,Derrick Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/207987/derrick-smith,74,196,NA,4.68,NA,at,NA,28.5
7,Kyric McGowan,https://www.espn.com/college-sports/football/recruiting/player/_/id/210230/kyric-mcgowan,70,184,4.47,4.3,37.4,at,105.39,36
7,Nick Pickett,https://www.espn.com/college-sports/football/recruiting/player/_/id/207968/nick-pickett,73,187,NA,4.69,35.3,at,NA,35
7,Ifeatu Melifonwu,https://www.espn.com/college-sports/football/recruiting/player/_/id/218362/ifeatu-melifonwu,75,183,4.71,4.66,34.9,at,82.98,35.5
7,Jaylin Nelson,https://www.espn.com/college-sports/football/recruiting/player/_/id/197207/jaylin-nelson,69,200,4.72,4.27,30.5,at,88.26,35
7,Drew Dixon,https://www.espn.com/college-sports/football/recruiting/player/_/id/219021/drew-dixon,75,199,4.91,4.46,33,at,84.57,36.5
7,Noah Curtis,https://www.espn.com/college-sports/football/recruiting/player/_/id/218357/noah-curtis,77,215,5.1,4.53,29.3,at,65.16,31
7,Reed Blankenship,https://www.espn.com/college-sports/football/recruiting/player/_/id/220556/reed-blankenship,74,174,4.58,4.36,34,at,83.61,30
7,Kenny Robinson,https://www.espn.com/college-sports/football/recruiting/player/_/id/212120/kenny-robinson,74,188,4.77,4.41,32.6,at,82.92,34
7,Tyree Gillespie,https://www.espn.com/college-sports/football/recruiting/player/_/id/219125/tyree-gillespie,72,202,4.58,4.5,36.1,at,113.58,41.5
7,Jadon Walker,https://www.espn.com/college-sports/football/recruiting/player/_/id/220565/jadon-walker,72,182,4.8,4.3,29.4,at,74.46,31
8,Nick Waisome,https://www.espn.com/college-sports/football/recruiting/player/_/id/81788/nick-waisome,70,168,4.75,4.37,32,cb,NA,NA
8,Doran Grant,https://www.espn.com/college-sports/football/recruiting/player/_/id/87243/doran-grant,71,177,4.56,3.97,41.2,cb,NA,NA
8,Demetrious Nicholson,https://www.espn.com/college-sports/football/recruiting/player/_/id/101313/demetrious-nicholson,71,170,4.63,4.29,33,cb,NA,NA
8,Charles Jackson,https://www.espn.com/college-sports/football/recruiting/player/_/id/103324/charles-jackson,71,180,4.64,4.44,40.2,cb,NA,NA
8,Blake Countess,https://www.espn.com/college-sports/football/recruiting/player/_/id/92544/blake-countess,70,175,4.54,3.94,36.5,cb,NA,NA
8,Delonte Hollowell,https://www.espn.com/college-sports/football/recruiting/player/_/id/99443/delonte-hollowell,69,166,4.57,4.28,33.6,cb,NA,NA
8,Tevin Mitchel,https://www.espn.com/college-sports/football/recruiting/player/_/id/109513/tevin-mitchel,71,175,4.7,4.03,32.9,cb,NA,NA
8,Micah Eugene,https://www.espn.com/college-sports/football/recruiting/player/_/id/105906/micah-eugene,70,188,4.61,4.68,34.1,cb,NA,NA
8,Derek King,https://www.espn.com/college-sports/football/recruiting/player/_/id/104717/derek-king,70,181,4.58,4.32,34,cb,NA,NA
8,Alex Dixon,https://www.espn.com/college-sports/football/recruiting/player/_/id/104418/alex-dixon,72,180,4.89,5.09,25,cb,NA,NA
8,Devin Gaulden,https://www.espn.com/college-sports/football/recruiting/player/_/id/111309/devin-gaulden,70,174,4.56,4.22,27.5,cb,NA,NA
8,Kolby Griffin,https://www.espn.com/college-sports/football/recruiting/player/_/id/101447/kolby-griffin,71,180,4.66,4.25,27,cb,NA,NA
8,Kyshoen Jarrett,https://www.espn.com/college-sports/football/recruiting/player/_/id/86693/kyshoen-jarrett,71,184,4.6,4.61,27,cb,NA,NA
8,J.T. Thornton,https://www.espn.com/college-sports/football/recruiting/player/_/id/108585/jt-thornton,71,167,4.54,4.56,29,cb,NA,NA
8,Andrew Johnson,https://www.espn.com/college-sports/football/recruiting/player/_/id/90326/andrew-johnson,69,161,4.55,4.34,31.5,cb,NA,NA
8,Jared Boyd,https://www.espn.com/college-sports/football/recruiting/player/_/id/96294/jared-boyd,69,165,NA,4.37,32,cb,NA,NA
8,Zoey Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/98638/zoey-williams,70,184,4.78,4.5,38.5,cb,NA,NA
8,Harmon Brown,https://www.espn.com/college-sports/football/recruiting/player/_/id/90921/harmon-brown,68,152,4.66,4.46,32.5,cb,NA,NA
8,Kenneth Lynn,https://www.espn.com/college-sports/football/recruiting/player/_/id/93551/kenneth-lynn,70,155,4.45,4.81,30,cb,NA,NA
8,Ryan Henderson,https://www.espn.com/college-sports/football/recruiting/player/_/id/94945/ryan-henderson,70,170,4.52,4.1,42.6,cb,NA,NA
8,Dexter Aucoin,https://www.espn.com/college-sports/football/recruiting/player/_/id/105280/dexter-aucoin,68,169,4.5,4.25,31,cb,NA,NA
8,Demarius Reed,https://www.espn.com/college-sports/football/recruiting/player/_/id/112607/demarius-reed,70,158,4.61,4.44,30,cb,NA,NA
8,Reggie Owens,https://www.espn.com/college-sports/football/recruiting/player/_/id/83890/reggie-owens,71,179,4.57,4.31,34.5,cb,NA,NA
8,David Stevenson,https://www.espn.com/college-sports/football/recruiting/player/_/id/89722/david-stevenson,69,158,4.47,4.04,34.9,cb,NA,NA
8,Tim Burton,https://www.espn.com/college-sports/football/recruiting/player/_/id/97234/tim-burton,68,151,4.43,4.44,33.5,cb,NA,NA
8,Chris Robinson,https://www.espn.com/college-sports/football/recruiting/player/_/id/81818/chris-robinson,69,154,4.8,4.31,29.5,cb,NA,NA
8,Marcus Jones,https://www.espn.com/college-sports/football/recruiting/player/_/id/109917/marcus-jones,67,153,4.36,4.14,32.5,cb,NA,NA
8,Quayshun Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/101661/quayshun-smith,68,150,4.39,4,37,cb,NA,NA
8,E.J. May,https://www.espn.com/college-sports/football/recruiting/player/_/id/82575/ej-may,71,164,4.74,4.29,28,cb,NA,NA
8,Corie Wilson,https://www.espn.com/college-sports/football/recruiting/player/_/id/117395/corie-wilson,70,157,4.74,4.37,32,cb,NA,NA
8,Darius Scott,https://www.espn.com/college-sports/football/recruiting/player/_/id/113158/darius-scott,69,152,NA,NA,30,cb,NA,NA
8,Spencer Waseem,https://www.espn.com/college-sports/football/recruiting/player/_/id/85480/spencer-waseem,69,171,4.55,4.21,32.5,cb,NA,NA
8,Jaylen Harris,https://www.espn.com/college-sports/football/recruiting/player/_/id/104828/jaylen-harris,67,165,4.71,4.12,31.3,cb,NA,NA
8,Darrell Hunter,https://www.espn.com/college-sports/football/recruiting/player/_/id/105069/darrell-hunter,69,163,4.73,4.51,31.6,cb,NA,NA
9,Tracy Howard,https://www.espn.com/college-sports/football/recruiting/player/_/id/105684/tracy-howard,71,175,4.65,4.44,26.5,cb,NA,NA
9,Geno Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/106945/geno-smith,71,175,4.6,4.19,30,cb,NA,NA
9,Ronald Darby,https://www.espn.com/college-sports/football/recruiting/player/_/id/92070/ronald-darby,71,176,4.31,4.28,36,cb,NA,NA
9,Terry Richardson,https://www.espn.com/college-sports/football/recruiting/player/_/id/112612/terry-richardson,69,160,4.55,4.22,33.2,cb,NA,NA
